phase,dataset,variant,seed,git_sha,timestamp,host,N,Dim,ef_ref,threads,repeat,build_time_s,edges,avg_degree,Recall_pct,CV,M_index,ef_construction
2,glove100k,vanilla,42,9fe3928,2026-09-05T19:20:37,hallasan,60000,300,109,15,2,1.8938815593719482,499616,8.326933333333333,,0.17200635070213321,16,100
2,glove100k,vanilla,42,9fe3928,2026-09-05T19:20:39,hallasan,60000,300,109,16,0,1.8830437660217285,499589,8.326483333333334,99.26,0.17200635070213321,16,100
2,glove100k,vanilla,42,9fe3928,2026-09-05T19:20:41,hallasan,60000,300,109,16,1,1.8992607593536377,500131,8.335516666666667,,0.17200635070213321,16,100
2,glove100k,vanilla,42,9fe3928,2026-09-05T19:20:43,hallasan,60000,300,109,16,2,1.9253613948822021,498266,8.304433333333334,,0.17200635070213321,16,100
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:20:50,hallasan,60000,300,109,1,0,7.39568018913269,454710,7.5785,98.82000000000001,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:20:58,hallasan,60000,300,109,1,1,7.3779988288879395,454710,7.5785,,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:21:05,hallasan,60000,300,109,1,2,7.345885276794434,454710,7.5785,,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:21:09,hallasan,60000,300,109,2,0,3.7728521823883057,454768,7.579466666666667,98.82000000000001,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:21:13,hallasan,60000,300,109,2,1,3.774890661239624,454645,7.577416666666666,,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:21:17,hallasan,60000,300,109,2,2,3.7998974323272705,454689,7.57815,,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:21:19,hallasan,60000,300,109,3,0,2.5650384426116943,454611,7.57685,98.83999999999999,0.17200635070213321,20,137
